Particle ID,Size/nm,Diffusion coefficient/nm^2 s^-1,Ln(Adjusted intensity)/AU,Start frame,Tracklength,Included in distribution?,
115967,34.9757,1.37559e+007,3.82125,1432,2,False,
115969,24.2329,1.9854e+007,3.66998,1432,2,False,
115970,706.58,680915,3.63818,1432,2,False,
115979,441.839,1.08891e+006,3.99207,1432,2,False,
115984,430.47,1.11766e+006,3.9683,1432,5,False,
115986,102.6,4.68927e+006,3.72888,1432,5,True,
116002,68.4078,7.03313e+006,3.96027,1432,2,False,
116003,62.0287,7.75643e+006,4.04864,1432,2,False,
116009,384.531,1.25119e+006,4.466,1436,2,False,
116010,82.3351,5.84345e+006,4.53484,1432,4,False,
116011,97.846,4.91712e+006,4.03946,1432,2,False,
116015,110.747,4.34432e+006,4.48625,1432,16,True,
116023,188.388,2.55388e+006,4.45014,1432,7,False,
116028,151.236,3.18126e+006,3.03367,1433,2,False,
116033,524.783,916800,2.69921,1433,2,False,
116036,296.732,1.6214e+006,3.16858,1433,4,False,
116038,671.007,717013,2.8642,1433,2,False,
116045,299.936,1.60408e+006,2.59179,1433,2,False,
116047,65.8088,7.31088e+006,3.67708,1433,3,False,
116048,28.8227,1.66924e+007,2.49369,1433,2,False,
116055,512.506,938762,3.53695,1433,3,False,
116059,1541.31,312151,2.57597,1433,2,False,
116061,176.005,2.73357e+006,2.74797,1433,2,False,
116075,298.844,1.60994e+006,3.59701,1434,2,False,
116077,142.161,3.38434e+006,3.46255,1433,4,False,
116078,588.968,816888,3.70151,1433,2,False,
116080,117.479,4.09539e+006,4.35613,1433,8,True,
116081,47.3275,1.01658e+007,4.30093,1428,3,False,
116085,255.583,1.88245e+006,3.77929,1434,3,False,
116088,109.364,4.39924e+006,3.95627,1434,2,False,
116094,185.86,2.58861e+006,3.81623,1434,2,False,
116095,78.2267,6.15034e+006,4.13762,1434,2,False,
116098,155.438,3.09526e+006,4.05345,1434,2,False,
116102,275.853,1.74412e+006,4.80419,1434,2,False,
116103,180.824,2.66071e+006,3.51519,1430,2,False,
116190,235.675,2.04146e+006,3.26512,1435,2,False,
116244,34.985,1.37522e+007,3.16376,1435,2,False,
116246,573.367,839115,2.99662,1435,3,False,
116266,211.169,2.27837e+006,3.73731,1440,2,False,
116270,169.314,2.84159e+006,3.61921,1435,2,False,
116276,80.6556,5.96513e+006,3.38593,1435,2,False,
116312,860.232,559292,3.3962,1437,2,False,
116321,288.689,1.66657e+006,3.36179,1435,2,False,
116332,474.926,1.01304e+006,2.82317,1436,2,False,
116343,107.278,4.48479e+006,3.55053,1435,2,False,
116345,50.2093,9.5823e+006,3.71366,1435,2,False,
116357,65.9244,7.29807e+006,3.69277,1435,2,False,
116359,54.6269,8.80739e+006,3.56222,1435,2,False,
116360,321.041,1.49863e+006,3.46523,1435,2,False,
116386,78.4748,6.13089e+006,3.70772,1435,4,False,
116393,108.772,4.42318e+006,3.76703,1435,4,False,
116408,198.332,2.42583e+006,3.74634,1435,2,False,
116413,248.83,1.93353e+006,2.66732,1436,2,False,
116424,156.01,3.08391e+006,3.67675,1435,2,False,
116426,91537.8,5255.98,3.61435,1435,2,False,
116438,350.756,1.37167e+006,3.5978,1438,2,False,
116444,34.09,1.41132e+007,3.5711,1435,3,False,
116445,41992.6,11457.3,3.87308,1435,2,False,
116447,44.7691,1.07467e+007,3.89966,1435,2,False,
116448,843.357,570483,4.06512,1435,2,False,
116450,37.9446,1.26795e+007,3.83287,1435,2,False,
116451,333.592,1.44224e+006,3.78536,1439,3,False,
116464,262.028,1.83614e+006,3.66284,1435,3,False,
116466,399.862,1.20322e+006,4.03087,1435,2,False,
116470,470.502,1.02257e+006,3.98004,1435,2,False,
116471,116.661,4.12411e+006,4.01708,1435,2,False,
116473,91.4353,5.26187e+006,4.14487,1435,25,True,
116477,271.781,1.77025e+006,4.85523,1435,9,False,
116478,306.386,1.57031e+006,3.67265,1431,2,False,
116483,272.785,1.76374e+006,2.90777,1436,2,False,
116486,229.535,2.09606e+006,2.72763,1436,2,False,
116488,568.778,845886,2.62958,1436,2,False,
116489,437.41,1.09993e+006,3.06748,1436,2,False,
116493,791.343,607980,3.26185,1436,2,False,
116499,110.863,4.33978e+006,2.81064,1436,2,False,
116503,105.373,4.56589e+006,3.15916,1436,5,True,
116506,43.2658,1.11201e+007,3.5095,1436,2,False,
116507,340.08,1.41473e+006,3.05589,1436,2,False,
116509,219.538,2.19152e+006,3.07806,1436,2,False,
116512,35.3135,1.36243e+007,3.33626,1436,3,False,
116513,24.199,1.98819e+007,2.9555,1436,2,False,
116515,65.9267,7.29781e+006,4.44129,1436,4,False,
116516,118.556,4.05817e+006,4.62812,1436,16,True,
116517,61.1114,7.87285e+006,4.8513,1436,2,False,
116520,86.9041,5.53623e+006,3.83575,1437,2,False,
116521,258.342,1.86234e+006,3.71483,1437,2,False,
116522,30.9002,1.55701e+007,3.29487,1437,2,False,
116524,210.327,2.28749e+006,3.84353,1437,4,False,
116525,89.0938,5.40016e+006,4.05163,1437,2,False,
116527,41.1424,1.1694e+007,3.5456,1437,2,False,
116529,419.611,1.14659e+006,3.88293,1437,2,False,
116530,46.2342,1.04062e+007,3.39779,1437,2,False,
116531,211.388,2.27601e+006,3.50379,1437,2,False,
116532,340.493,1.41301e+006,3.39319,1437,5,False,
116534,45.5211,1.05692e+007,3.92752,1437,4,False,
116535,325.763,1.47691e+006,3.64343,1437,3,False,
116536,43.3843,1.10897e+007,3.91687,1437,2,False,
116537,216.727,2.21994e+006,3.68468,1437,2,False,
116539,47.967,1.00302e+007,3.71273,1437,3,False,
116540,99.1945,4.85028e+006,3.33162,1437,2,False,
116541,840.893,572155,3.62963,1437,2,False,
116542,462.661,1.0399e+006,3.44781,1437,2,False,
116543,263.557,1.82549e+006,3.78125,1437,2,False,
116545,207.445,2.31926e+006,3.69986,1437,2,False,
116548,437.745,1.09909e+006,3.23234,1442,3,False,
116551,110.403,4.35787e+006,3.29558,1439,2,False,
116553,174.273,2.76072e+006,3.62735,1448,2,False,
116556,132.863,3.62119e+006,5.15092,1437,3,False,
116557,236.797,2.03178e+006,3.47854,1432,2,False,
116619,74.1918,6.48483e+006,2.84556,1438,2,False,
116627,83.5005,5.76189e+006,2.95252,1438,2,False,
116662,400.215,1.20216e+006,3.29903,1438,5,False,
116737,154.5,3.11405e+006,3.6319,1438,3,False,
116742,27.1844,1.76984e+007,3.75344,1438,3,False,
116801,489.427,983028,3.8792,1438,2,False,
116805,125.241,3.84155e+006,3.71273,1438,2,False,
116820,64.0077,7.5166e+006,3.78479,1438,3,False,
116830,136.775,3.5176e+006,3.42823,1438,2,False,
116839,69.1063,6.96204e+006,3.69325,1438,4,False,
116862,293.162,1.64114e+006,3.80315,1443,2,False,
116864,674.874,712905,3.95821,1438,3,False,
116867,98.2141,4.89869e+006,3.46815,1438,5,True,
116876,191.41,2.51356e+006,3.90862,1438,3,False,
116882,47.9733,1.00289e+007,3.72337,1438,3,False,
116885,84.3334,5.70499e+006,3.74679,1438,2,False,
116896,132.875,3.62085e+006,3.69475,1438,3,False,
116900,194.114,2.47854e+006,3.65038,1438,3,False,
116904,220.785,2.17914e+006,3.91826,1438,3,False,
116911,48.7817,9.86274e+006,3.95164,1438,3,False,
116912,57.9615,8.30069e+006,3.99172,1438,2,False,
116913,138.038,3.48542e+006,3.94601,1438,2,False,
116915,57.0944,8.42676e+006,3.8011,1438,3,False,
116918,48.4761,9.92491e+006,3.83903,1438,2,False,
116920,28.6055,1.68191e+007,3.77602,1439,2,False,
116934,128.865,3.73352e+006,4.18284,1438,3,False,
116938,90.0751,5.34133e+006,4.70663,1438,12,True,
116939,137.157,3.5078e+006,5.14427,1438,22,True,
116940,102.937,4.67394e+006,4.69388,1438,2,False,
116941,158.867,3.02844e+006,4.74576,1438,23,True,
116942,212.083,2.26855e+006,4.5168,1434,2,False,
116943,93.9073,5.12336e+006,4.31134,1432,2,False,
116944,27.5301,1.74761e+007,3.59283,1439,2,False,
116945,48.4973,9.92056e+006,3.7055,1439,2,False,
116946,731.481,657735,2.98095,1439,3,False,
116947,79.4167,6.05818e+006,3.29945,1439,3,False,
116950,1216.92,395358,3.50751,1439,2,False,
116952,32.0801,1.49975e+007,3.45866,1439,2,False,
116953,164.625,2.92252e+006,3.68699,1439,3,False,
116954,224.095,2.14695e+006,3.42761,1440,2,False,
116957,34.3899,1.39902e+007,3.62278,1439,2,False,
116958,103.008,4.67073e+006,3.74477,1439,2,False,
116959,98.0022,4.90929e+006,3.15547,1439,4,False,
116960,61.8465,7.77927e+006,3.33025,1439,2,False,
116961,59.048,8.14796e+006,3.43929,1439,2,False,
116970,45.4626,1.05828e+007,3.84618,1439,2,False,
116971,87.4038,5.50457e+006,4.9584,1439,2,False,
116972,291.968,1.64786e+006,3.49139,1435,2,False,
117045,700.754,686576,2.90047,1441,2,False,
117114,222.901,2.15845e+006,3.0785,1440,2,False,
117120,112.638,4.27138e+006,3.34749,1440,2,False,
117127,149.804,3.21166e+006,3.16537,1440,2,False,
117147,59.6835,8.0612e+006,3.32273,1440,2,False,
117150,63.6659,7.55696e+006,3.21782,1440,2,False,
117174,245.779,1.95753e+006,3.4466,1440,2,False,
117183,400.796,1.20041e+006,3.02261,1440,3,False,
117244,113.799,4.2278e+006,3.67095,1440,2,False,
117256,316.428,1.52047e+006,3.31653,1440,2,False,
117259,52.1146,9.23198e+006,3.39652,1440,2,False,
117294,215.617,2.23136e+006,3.55897,1440,2,False,
117320,94.506,5.0909e+006,3.59152,1440,2,False,
117326,283.763,1.6955e+006,3.4273,1440,3,False,
117331,21.5809,2.22938e+007,3.86172,1440,2,False,
117333,121.243,3.96823e+006,3.65408,1440,8,True,
117334,75.7909,6.34801e+006,4.40084,1440,9,True,
117338,269.732,1.7837e+006,3.72979,1440,2,False,
117339,123.857,3.88449e+006,3.85932,1440,2,False,
117354,104.204,4.61711e+006,3.64815,1440,2,False,
117356,550.035,874710,3.83595,1440,7,False,
117357,1794.2,268153,4.05113,1440,2,False,
117361,154.88,3.10642e+006,4.43566,1440,4,False,
117362,168.26,2.8594e+006,5.1236,1440,11,True,
117363,360.827,1.33338e+006,4.83939,1436,2,False,
117364,85.3713,5.63562e+006,4.66012,1429,7,True,
117365,488.333,985231,3.4471,1435,3,False,
117366,542.311,887167,2.94953,1441,2,False,
117370,927.476,518742,2.83889,1441,2,False,
117371,362.326,1.32787e+006,2.72076,1442,2,False,
117375,368.566,1.30538e+006,3.15079,1441,2,False,
117391,108.095,4.45092e+006,4.26323,1441,7,True,
117393,131.325,3.66358e+006,4.41657,1441,15,True,
117394,159.034,3.02527e+006,5.04597,1441,54,True,
117395,318.084,1.51256e+006,3.96769,1437,2,False,
117398,84.2644,5.70966e+006,3.70151,1443,2,False,
117408,292.518,1.64476e+006,2.67391,1442,2,False,
117417,885.768,543168,3.21515,1442,2,False,
117419,923.002,521257,2.86853,1442,2,False,
117424,162.979,2.95205e+006,4.08002,1442,5,False,
117425,327.097,1.47088e+006,3.36435,1432,8,False,
117426,665.519,722926,3.71768,1436,3,False,
117427,369.408,1.30241e+006,3.60284,1435,5,False,
117428,327.287,1.47003e+006,3.58586,1443,4,False,
117430,209.983,2.29123e+006,3.39486,1443,5,False,
117431,48.4744,9.92526e+006,3.27057,1443,2,False,
117433,65.4455,7.35147e+006,3.27562,1443,2,False,
117434,46.7156,1.02989e+007,3.5166,1443,2,False,
117435,164.667,2.92178e+006,3.4472,1443,2,False,
117436,463.588,1.03782e+006,3.43408,1445,3,False,
117440,107.254,4.48581e+006,4.69217,1443,18,True,
117511,52.5904,9.14846e+006,3.33671,1444,2,False,
117553,323.97,1.48508e+006,3.13517,1444,2,False,
117564,46.6619,1.03108e+007,4.00117,1444,3,False,
117580,57.8013,8.32371e+006,3.50713,1444,3,False,
117595,275.408,1.74694e+006,3.5844,1444,3,False,
117612,38.8608,1.23806e+007,3.1172,1444,2,False,
117653,99.9363,4.81428e+006,3.55162,1444,3,False,
117716,38.4556,1.25111e+007,3.52673,1444,2,False,
117717,71.02,6.77444e+006,3.73504,1444,4,False,
117736,29.0706,1.65501e+007,3.38464,1444,2,False,
117737,44.2095,1.08827e+007,3.14013,1444,2,False,
117741,392.559,1.2256e+006,3.86406,1444,3,False,
